Youtube Comments,Video ID
"It really is trivial at this point. The virus will soon become as harmless as the flu, vaccines and prevention measures are effectively slowing this process. The only reason the virus was initially dangerous to the human body is because it is novel and our immune systems do not know how to deal with it. The virus ultimately wants to be able to spread undetected in our systems and continue the survival of its species. A viral strain that replicates too fast and kills its host or stops its host from spreading it, is one that does not have a very long lifecycle. The dominant strain such as Omicron will always be the one that can live for a longer period in its host undetected, such as with asymptomatics  that will not even realize they have it and spread it far and wide.",N4vfuuReV5c
"Like it or not, It's going to become a yearly booster or shot, just like in the past to keep other colds and flu's at bay..",N4vfuuReV5c
"*STATISTICS TO AMAZE YOU ...*;;The number of deaths in the world in the *last 3 months of 2021*;;314,687 : Corona virus;;340,584 : Malaria;;     353,696 : suicide;;     393,479 : road accidents;;     240,950 : HIV ;;     558,471 : alcohol;;     816,498 : smoking;;  1,167,714: Cancer;; Then do you think Corona is dangerous? ;; Or;;is the purpose of the media campaign to settle the trade war between China and America ;;or;;to reduce financial markets to prepare the stage of financial markets for mergers and acquisitions ;;or ;;to sell US Treasury bonds to cover their fiscal deficit.;;Or;;Is it a Panic created by Pharma companies to sell their products like sanitizer, masks, medicine etc.;;Do not Panic & don't kill yourself with unecessary fear. This posting is to balance your newsfeed from posts that caused fear and panic. ;;;If you do contact Coronavirus, this still is not a cause for panic because:;;81% of the Cases are MILD;;14% of the Cases are MODERATE;;Only 5% of the Cases are CRITICAL;;Which means that even if you do get the virus, you are most likely to recover from it.;;Some have said, “but this is worse than SARS and SWINEFLU!”  SARS had a fatality rate of 10%, Swine flu 28% *while COVID19 has a fatality rate of 2%*;;Moreover, looking at the ages of those who are dying of this virus, the death rate for the people UNDER 55 years of age is only 0.4%;;This means that: if you are under 55 years of age and don't live out of India  you are more likely to win the lottery (which has a 1 in 45,000,000 chance);Let's take one day ie 1 May as an example when Covid 19 took lives of 6406 in the world.;On the same day:;;26,283 people died of Cancer;;24,641 people died of Heart Disease;;4,300 people died of Diabetes;;Suicide took 28 times more lives than the virus did.;;Mosquitoes kill 2,740 people every day, HUMANS kill 1,300 fellow humans every day, and Snakes kill 137 people every day. (Sharks kill 2 people a year);;*What  you say ??*;;SO DO THE DAILY THINGS TO SUPPORT YOUR IMMUNE SYSTEM , PROPER HYGIENE AND DO NOT LIVE  IN FEAR.;;Join to Spread *Hope* instead of Fear. ;;*The Biggest Virus is* not Corona Virus but *FEAR !*",N4vfuuReV5c
Everyone that is complicit in this crime against humanity are going to be held accountable.;The Nuremberg 2.0 trails have started and the Fake News will also pay for there crimes.,N4vfuuReV5c
Tis whole covid19 and all its variants and so called vaccines are all lies,N4vfuuReV5c
"I've got a question. If you didn't get the first 2 jabs and go straight to the booster, will that work? Or do you need to take the first 2 shots that didn't work to make the 3rd one work? Asking for a friend.",N4vfuuReV5c
Just never gonna stop pushing the vaccine are you guys?,N4vfuuReV5c
"At last . . . some real data to digest . . . not idiotic opinions spread by idiots after doing ""research"" on the net . . .",N4vfuuReV5c
"Vaccine, no dear you mean another flu shot. What a lot of bullshit. No bought science is getting my money.",N4vfuuReV5c
Well done my comment is deleted one again. You can't hide the truth forever.,N4vfuuReV5c
"Well at least she was honest and stated that  “mostly unvaxxed” are in hospital, meaning that some are vaccinated. They just did not disclose the “mostly” is it 80%, 60% etc?;; Secondly, with three waves under the belt we probably have a situation where the most vulnerable to covid related fatalities have already passed on and thus the high risk category is reducing. ;;There are vaxxed and unvaxxed using alternative treatments from doctors who do not believe in mandatory vaccination plus a mild highly infectious variant spreading all over creating global herd immunity. ;;The question is will sanity prevail and allow people to return to normal? Or will the power hungry politicians, entitled vaxxed and money hungry pharmaceuticals let the world return to normal?;;Time will tell though my concern is with the massive duality created by media and social algorithms in society. Not to mention the suppression of individual liberty and freedom. It will take a mature populous and leadership to walk out of this with a forgiving heart!;;No matter your stance I hope you make it your own and do not continue to force your will onto others!;;Just my 2c",N4vfuuReV5c
:snake::nauseated_face::face_vomiting:,N4vfuuReV5c
"Our vaccine isn’t going to help us much here even though I am triple vaxed and got original Covid.  We should all take vitamins, sleep,  eat well and get ready for what will happen.",N4vfuuReV5c
"This is good news, this means there is no reason to lock the country then",N4vfuuReV5c
"The fake fear porn hyping child infections is pure hate speech.  It is extremely harmful to children who are continually targeted for protocol compliance  ostensibly to ""protect"" obese teachers with unhealthy lifestyles, but actually to keep the Big Pharma gravy train going.",N4vfuuReV5c
"Discovery health is worried about the vaccines, not the public health.",N4vfuuReV5c
Discovery health. LOL Didn't their CEO say South Africa's official figures were a third of the real data.,N4vfuuReV5c
What does Discovery know about viruses..they only have experience in making :money_bag: :money_with_wings:,N4vfuuReV5c
"The statements of this woman is contradictory to what other scientists say. There is no evidence that omicron is less severe than delta. WHO just warned about underestimating  omicron as ""mild"".",N4vfuuReV5c
https://youtu.be/hwX5D4PP9jo,N4vfuuReV5c
Mostly with the unvaccinated :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:ENCA our African CNN channel just keeping up the lies. Im in the western cape and the news on the ground in the communities a lot of the vaccinated are testing positive. The media keeping the lies alive. Ramaphosa and J Ruperts top channel to spread corrupt news.,N4vfuuReV5c
"If you rely on eNCA & Discovery for your information, you may need more help than just a booster.",N4vfuuReV5c
We the people are not stupid .We see through this smoke screen and will stand up for our families as too many people have died too soon due to the agenda of people at the top.,N4vfuuReV5c
"Discovery Health also earlier said that 80% of South Africans have already had Covid19, thus it is IMPOSSIBLE to get Covid again nor transmit it to others. ;The immune system knows how to deal with any variant. ;This is nothing new nor significant as the body has been dealing with flu for thousands of years. ;What is of importance and noteworthy however, which you as expected you once again fail to address, is that Discovery Health has acted unlawfully by violating people's basic human rights by insisting on staff being socalled ""vaccinated"" and are facing a number if cases in Court.;It is the reason why l have cancelled all my policies with Discovery Health or any company associated with them.",N4vfuuReV5c
No connection between vaccines and the mildness of the Omicron variant. No scientific basis for this propaganda.,N4vfuuReV5c
BS,N4vfuuReV5c
"So on the one hand she is telling us that the vaccinated are doing SO well with omicron bc they are vaccinated and on the other hand she is saying the effectiveness of the vaccine  has come down so much so please get booster to make sure you are protected. Which is it? ;;This is just getting stupid. It is clear manipulation of facts, the words she uses are extremely calculated. Why not tell us the data on the unvaccinated? How many severely ill compared to the vaccinated? How many in hospital BECAUSE of omicron? How many in high care fighting for their lives BECAUSE of omicron? We'll wait...;;Those of you that are still pushing this dumb ass narrative of 'vaccines or death'  should just take a holiday, we are really just sick and tired of this BS!",N4vfuuReV5c
